iri,label,notation,definition,altLabels,broader,narrower,related,scheme
http://qudt.org/vocab/unit/MilliM,millimetre,mm,"The millimetre (mm) is a unit of length in the metric system, equal to one thousandth of a metre, which is the International System of Units (SI) base unit of length. It is equal to 1000 µm or 1 000 000 nm. A millimetre is equal to exactly  5/127 (approximately 0.039370) of an inch.","MM|MMTR|millimet|millimeter|millimeters|millimetres|mmtr",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliM2,square millimetre,mm²,A unit of area equal to that of a square of sides 1 mm.,"MM2|square millimeter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliM3,cubic millimetre,mm³,A metric measure of volume or capacity equal to a cube 1 mm on each edge.,MM3,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliRAD,milliradian,mrad,"A milliradian is a unit of angular measure, equivalent to one-thousandth of one radian, or 10⁻³ radians.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliS,millisiemens,mS,"Millisiemens (mS) is a unit of electrical conductance, susceptance and admittance equal to one-thousandth of a siemens or 10⁻³ siemens. Also defined as 0.001-fold of the International System of Units (SI) derived unit siemens.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliSEC,millisecond,ms,"Millisecond (ms) is an imperial unit for time, equivalent to one-thousandth of one second, or 10⁻³ seconds.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliW-PER-M2,milliwatt per square metre,mW/m²,"A measure of the rate of heat flow, as determined or estimated through an area at or below the Earth's surface (crustal or mantle heat flow). It corresponds to 0.001-fold of the International System of Units (SI) derived unit watt divided by the power of the SI base unit metre with the exponent 2.","mW_m²|mW·m⁻²|milliwatt per square meter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/N,newton,N,"The newton (N) is the International System of Units (SI) unit of force. A force of 1 N will accelerate a mass of 1 kg at the rate of 1 m per second per second. The newton is named for Isaac Newton (1642–1727), the British mathematician, physicist, and natural philosopher. He was the first person to understand clearly the relationship between force (F), mass (m), and acceleration (a) expressed by the formula F = m⋅a.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/N-PER-KiloGM,newton per kilogram,N/kg,Gravitational field strength at a point is the gravitational force per unit mass at that point. It is a vector and its International System of Units (SI) unit is N/kg.,N kg⁻¹,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/N-PER-M,newton per metre,N/m,"Newton per metre (N/m) is a unit in the category of surface tension. This unit is commonly used in the International System of Units (SI). Newton per metre has a dimension of MT⁻² where M is mass, and T is time. This unit is the standard SI unit in this category.","N_m|Newtons per Metre|newton/meter|newton/metre|newtons per meter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/NUM-PER-SEC,counts per second,cps,"A measurement of ionizing radiation, expressed as a rate of counts per second (CPS), as registered by a radiation monitoring instrument.","#/s|#·s⁻¹|CPS|TCS|c/s|total count|total counts per second",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/NanoGM,nanogram,ng,A nanogram (ng) is a unit of mass equivalent to 10⁻⁹ grams or one 10⁻¹² of the International System of Units (SI) standard unit of mass (kilogram).,"NG|nanograms",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/NanoGM-PER-L,nanogram per litre,ng/l,"Nanogram per litre (ng/L) is a measurement of mass density, expressed as nanograms divided by number of litres.","NGM/L|Nanograms per liter|Nanograms per litre|nanogram per liter|ng_l|ngm/L",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/NanoM,nanometre,nm,A nanometre (nm) is a unit of length equivalent to one-billionth of one metre or 10⁻⁹ metres. Also defined as 0.000000001-fold of the International System of Units (SI) base unit metre.,nanometer,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/NanoSEC,nanosecond,ns,A nanosecond is an International System of Units (SI) unit of time equal to one-billionth of one second (10⁻⁹ or 1/1 000 000 000 s). One nanosecond is to one second as one second is to 31.69 years.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/NanoT,nanotesla,nT,"A measure of flux density (or field intensity) for magnetic fields (also called the magnetic induction). A nanotesla is 0.000000001-fold of the International System of Units (SI) derived unit tesla. A nanotesla is equivalent to one gamma, a unit originally defined as 10⁻⁵ gauss, which is the unit of magnetic field in the Centimetre–Gram–Second (CGS) system.",gamma,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/OHM,ohm,Ω,"The ohm (represented by the uppercase Greek letter omega, Ω) is the unit of electrical resistance in the International System of Units (SI). The ohm is defined as an electrical resistance between two points of a conductor when a constant potential difference of one volt (V), applied to these points, produces in the conductor a current of one ampere (A), the conductor not being the seat of any electromotive force. It is named after German physicist Georg Simon Ohm (1789–1854).",volt/ampere,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/OHM-M,ohm metre,Ω·m,The ohm metre is the International System of Units (SI) unit of electrical resistivity (Ω⋅m). It measures the electrical resistance of a material or how strongly it resists electric current.,"Ohm|Ohm Meter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/OZ,ounce,oz,"An ounce of mass is 1/16th of a pound of mass or 28.349523125 g, based on the international standard definition of the pound as exactly 0.45359237 kg.","Auvoirdupois Ounce|OZ|ounces",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/OZ-PER-YD3,ounce (avoirdupois) per cubic yard,oz/yd³,Unit ounce according to the avoirdupois system of units divided by the power of the unit yard according to the Anglo–American and the imperial system of units with the exponent 3.,"OZ-PER-YD³|OZ/YD³|OZ_YD³",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/OZ_TROY,troy ounce,oz{troy},"The troy ounce is an obsolete metric used in weighing precious metals. The troy ounce is 1/12th of a troy pound. Based on the international definition of a troy pound as 5760 grains, the troy ounce is exactly 480 grains, or 0.0311034768 kg (or 31.1034768 g).","OZ-TR|oz{troy}|oz t",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PA,pascal,Pa,"The International System of Units (SI) unit of pressure. The pascal is the standard pressure unit in the metre–kilogram–second (MKS) metric system, equal to one newton per square metre or one kilogram per metre per second per second. The unit is named for Blaise Pascal (1623–1662), French philosopher and mathematician, who was the first person to use a barometer to measure differences in altitude.",N/m²,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PA-PER-SEC,pascal per second,Pa/s,A rate of change of pressure measured as the number of pascals in a period of 1 s.,Pa_s,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PA-SEC,pascal second,Pa·s,"The International System of Units (SI) unit of dynamic viscosity, equal to 10 poises or 1000 centipoises.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PERCENT,percent,%,Percent is a unit for 'Dimensionless Ratio' expressed as %.,"parts per hundred|pc|pct|percentage",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PH,acidity (pH),pH,The negative decadic logarithm of the concentration of free protons (or hydronium ions) expressed in 1 mol/L.,PH,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/POISE,poise,P,Poise (P) is a Centimetre–Gram–Second (CGS) system unit for dynamic viscosity. The SI derived unit for dynamic viscosity is the pascal second (Pa.s); 1 Pa.s is equal to 10 P. It is named after Jean Louis Marie Poiseuille.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PPB,parts per billion,ppb,"Dimensionless unit for concentration. Recommended practice is to use specific units such as µg/l, but note that parts per billion is a common standard for reporting geochemical analyses.",PPB,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PPM,parts per million,ppm,"Dimensionless unit for concentration. Recommended practice is to use specific units such as µg/l, but note that parts per million is a standard for reporting geochemical analyses. In mining, it is also equivalent to one gram per metric ton, expressed as g/t.","PPM|g/t",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PPTH,parts per thousand,ppth,"Dimensionless unit for concentration. Recommended practice is to use specific units such as µg/l, but note that parts per thousand is a common standard for reporting geochemical analyses. Often referred to as per mille (‰) when reporting the results of isotope analyses.","PPTH|per mil|per mill|per mille|permil|permill|permille|‰",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PPTR,parts per trillion,pptr,"Dimensionless unit for concentration. Recommended practice is to use specific units such as µg/l, but note that parts per trillion is a common standard for reporting geochemical analyses.","PPT|ppt",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PSI,pound per square inch,psi,"Pounds of force per square inch, the unit for pressure as a compounded unit pound-force according to the Anglo–American system of units divided by the power of the unit inch according to the Anglo–American and imperial system of units by exponent 2.",pounds per square inch,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PetaBYTE,petabyte,PB,"A petabyte (PB) is a unit of information equal to one quadrillion bytes, or 10²⁴ TB. The prefix peta (P) indicates the fifth power to 1000: 1 PB = 1 000 000 000 000 000 B, 1 000 000 GB = 1000 TB. The pebibyte (PiB), using a binary prefix, is the corresponding power of 10²⁴, which is more than 12% greater (2⁵⁰ B = 1 125 899 906 842 624 B).",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/PetaJ,petajoule,PJ,"The petajoule (PJ) is equal to one quadrillion (10¹⁵) joules. 210 PJ is about 50 megatons of TNT (trinitrotoluene) which is the amount of energy released by the Tsar Bomba, the largest man-made explosion ever. Also defined as the 1 000 000 000 000 000-fold of the derived International System of Units (SI) unit joule.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/R,roentgen,R,Not to be confused with roentgen equivalent man or roentgen equivalent physical. The roentgen (symbol R) is an obsolete unit of measurement for the kerma of X-rays and gamma rays up to 3 MeV.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/RAD,radian,rad,"The radian is the standard unit of angular measure in the International System of Units (SI), and is used in many areas of mathematics. It describes the plane angle subtended by a circular arc as the length of the arc divided by the radius of the arc. Angles without explicitly specified units are generally assumed to be measured in radians, especially in mathematical writing, and when degrees are meant the symbol degree (°) is used.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/RAD_R,rad,RAD_R,"The rad is a deprecated unit of absorbed radiation dose, defined as 1 rad = 0.01 Gy = 0.01 J/kg. It was originally defined in CGS units in 1953 as the dose causing 100 ergs of energy to be absorbed by one gram of matter. It has been replaced by the gray in most of the world. A related unit, the roentgen, was formerly used to quantify the number of rad deposited into a target when it was exposed to radiation. The F-factor can used to convert between rad and roentgens. The material absorbing the radiation can be human tissue or silicon microchips or any other medium (for example, air, water, lead shielding, etc.).",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/REM,rem,REM,"A rem is a deprecated unit used to measure the biological effects of ionizing radiation. The rem is defined as equal to 0.01 sievert, which is the more commonly used unit outside of the United States. Equivalent dose, effective dose and committed dose can all be measured in units of rem. These quantities are products of the absorbed dose in rads and weighting factors. These factors must be selected for each exposure situation; there is no universally applicable conversion constant from rad to rem. A rem is a large dose of radiation, so the millirem (mrem), which is one thousandth of a rem, is often used for the dosages commonly encountered, such as the amount of radiation received from medical x-rays and background sources.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/REV-PER-HR,revolution per hour,rev/h,Revolution per hour is a measure of angular velocity expressed as rev/h.,"rev_h|revolutions per hour|rph",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/REV-PER-MIN,revolution per minute,rev/min,Revolution per minute is a measure of angular velocity expressed as rev/min.,"rev_min|rpm",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/S,siemens,S,"A siemens (S) is the International System of Units (SI) unit of electric conductance, susceptance and admittance. The most important property of a conductor is the amount of current it will carry when a voltage is applied. Current flow is opposed by resistance in all circuits, and by also by reactance and impedance in alternating current circuits. Conductance, susceptance and admittance are the inverses of resistance, reactance and impedance, respectively. To measure these properties, the siemens is the reciprocal of the ohm (Ω). In other words, the conductance, susceptance or admittance, in siemens, is simply 1 divided by the resistance, reactance or impedance, respectively, in ohms. The unit is named for the German electrical engineer Werner von Siemens (1816–1892).",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/SCM,standard cubic metre,SCM,"The standard cubic metre (SCM) is a unit representing the amount of gas (such as natural gas) contained in a volume of one cubic metre at reference temperature and pressure conditions. As such, it is a measure of the actual amount of gas, not the volume of the gas. The reference conditions for standard cubic metre are 0 degrees Celsius and 101.325 kilopascals (kPa) of pressure.","SCM|scm|standard cubic meter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/SEC,second,s,The second (s) is the base unit of time in the International System of Units (SI) and is also a unit of time in other systems of measurement.,"SEC|sec",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/SV,sievert,Sv,"A measure of dose equivalent, a computed average measure of the radiation absorbed by a fixed mass of biological tissue, that attempts to account for the different biological damage potential of different types of ionizing radiation. Although the sievert has the same dimensions as the gray (i.e. joules per kilogram), it measures a different quantity. To avoid any risk of confusion between the absorbed dose and the equivalent dose, the corresponding special units, namely the gray instead of the joule per kilogram for absorbed dose and the sievert instead of the joule per kilogram for the dose equivalent, should be used.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/T,tesla,T,"The International System of Units (SI) unit of flux density (or field intensity) for magnetic fields (also called the magnetic induction). The intensity of a magnetic field can be measured by placing a current-carrying conductor in the field. The magnetic field exerts a force on the conductor, a force which depends on the amount of the current and on the length of the conductor. One tesla (T) is defined as the field intensity generating 1 N of force per ampere of current per metre of conductor. Equivalently, 1 T represents a magnetic flux density of 1 weber (Wb) per square metre of area. A field of 1 T is quite strong: the strongest fields available in laboratories are about 20 T, and the Earth's magnetic flux density, at its surface, is about 50 µT. The tesla, defined in 1958, honours the Serbian–American electrical engineer Nikola Tesla (1856–1943), whose work in electromagnetic induction led to the first practical generators and motors using alternating current.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/TOE,tonne of oil equivalent,TOE,"The tonne of oil equivalent (toe) is a unit of energy: the amount of energy released by burning 1 t of crude oil, approximately 42 GJ (as different crude oils have different calorific values, the exact value of the toe is defined by convention; unfortunately there are several slightly different definitions). The toe is sometimes used for large amounts of energy, as it can be more intuitive to visualise, say, the energy released by burning 1000 t of oil than 42 000 billion joules (the International System of Units [SI] unit of energy).",toe,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/TONNE-PER-M3,tonne per cubic metre,t/m³,"A measure of mass density, expressed by the unit tonne divided by the power of the International System of Units (SI) base unit metre with the exponent 3.","T/M3|Tonnes per Cubic Meter|Tonnes per Cubic Metre|t/m|t_m³|tcm|tonne per cubic meter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/TON_LONG,long ton,lt,"Long ton is the name for the unit called the 'ton' in the avoirdupois or imperial system of measurements, as used in the UK and several other Commonwealth countries. 1 lt is equal to 2240 lb (1016 kg), 1.12 times as much as a short ton, or 35 ft³ (0.9911 m³) of salt water with a density of 64 lb/ft³ (1.025 g/ml).","Imperial ton|Long Imperial Ton|TL|TON_LONG|weight ton",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/TON_M,tonne,t,"The tonne (t) is a metric system unit of mass equal to 1000 kg (2204.6 lb). It is a non-International System of Units (SI) unit accepted for use with the SI. To avoid confusion with the ton, it is also known as the metric tonne and metric ton in the US and occasionally in the UK. In SI units and prefixes, the tonne is a megagram (Mg), a rarely used symbol, easily confused with mg, for milligram.","T|TON|kg/tonne|metric ton|metric tonne|ton|tonne|tonnes",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/TON_SHORT,short ton,st,"The short ton (st) is a unit of mass equal to 2000 lb (907.18474 kg). In the US it is often called simply ton without distinguishing it from the metric ton (tonne, 1000 kg / 2204.62262 lb) or the long ton (2240 lb / 1016.0469088 kg); rather, the other two are specifically noted. There are, however, some US applications for which unspecified tons normally means long tons.","Short Imperial Ton|TON_SHORT|TS|ton{short}",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/TeraBYTE,terabyte,TB,"The terabyte (TB) is a multiple of the unit byte for digital information. The prefix tera means 10¹² in the International System of Units (SI), and therefore 1 TB is 1 000 000 000 000 B (1 trillion bytes) or 1000 GB. 1 TB in binary prefixes is 0.9095 tebibytes, or 931.32 gibibytes. The unit symbol for the terabyte is TB or TByte, but not Tb (lowercase b) which refers to terabit.",Tbyte,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/TeraJ,terajoule,TJ,"The terajoule is a multiple of the unit joule, the unit of energy in the International System of Units (SI), equivalent to 1 000 000 000 000 or 10¹² J. Also defined as 1 000 000 000 000-fold of the SI derived unit joule.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/UNITLESS,unitless,unitless,An explicit unit to describe a value with no units.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/W,watt,W,"The International System of Units (SI) unit of power. Power is the rate at which work is done, or (equivalently) the rate at which energy is expended. One watt (W) is equal to a power rate of 1 J of work per second of time. This unit is used both in mechanics and in electricity, so it links the mechanical and electrical units to one another. In mechanical terms, one watt equals about 0.001 341 02 horsepower (hp) or 0.737 562 foot-pound per second. In electrical terms, 1 W is the power produced by a current of 1 A flowing through an electric potential of 1 V. The name of the unit honours James Watt (1736–1819), the British engineer whose improvements to the steam engine are often credited with igniting the Industrial Revolution.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/WK,week,wk,Mean solar week. A week is a unit of time equal to seven days. It is the standard time period used for short cycles of days in most parts of the world.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/YD,yard,yd,"A yard (yd) is a unit of length in several different systems including US customary units, imperial units and the former English units. It is equal to 3 ft or 36 in. Under an agreement in 1959 between Australia, Canada, New Zealand, South Africa, the UK and the US, the yard (known as the 'international yard' in the US) was legally defined to be exactly 0.9144 m.","US yard|imperial yard|international yard|yd",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/YR,year,yr,"A year is any of the various periods equated with one passage of Earth about the Sun, and hence of roughly 365 days. The familiar calendar has a mixture of 365- and 366-day years, reflecting the fact that the time for one complete passage takes about 365¼ days; the precise value for this figure depends on the manner of defining the year.","a|anni|annus",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/100TON_M,hectotonne,ht,A metric system unit of mass equal to 100 times the metric tonne.,"100 t|100 tonnes|10² t|hundred tonnes",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/API,API,API,"The unit of radioactivity used for natural gamma ray logs. This unit is based on an artificially radioactive concrete block located at the University of Houston (Texas, US), that is defined to have a radioactivity of 200 American Petroleum Institute (API) units.",API Units,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/BANK_M3,bank cubic metres,BCM,"A measure of volume used in the mining industry to indicate an in situ volume of material, frequently used in mining contracts to indicate the amount of material to be moved",bcm,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/BBL_US,barrel (US),bbl (US),"The unit of volume for crude oil according to the Anglo-American system of units. One barrel is exactly 42 gal (US) and is easily converted to any other unit of volume. As the US gallon since 1893 is defined as 3.785411784 litres, a volume of one barrel is exactly 158.987294928 litres.",bblUS{petroleum},,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/BBL_US_d,barrel (US) per day,bbl/d (US),"A measure of oil output, represented by the number of barrels (US petroleum) of crude oil (according to the Anglo-American system of units) produced in a single day.","[bbl_us]/d|[bbl_us]·d⁻¹|bblUS{petroleum}/day|bbl_d (US)",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/Bq-PER-GM,becquerel per gram,Bq/g,A unit of specific radioactivity (massic activity) equal to the activity of one becquerel of a sample with a total mass of one gram.,"becquerel/gram|becquerels per gram",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/CARAT-PER-100-TON_M,carat per 100 tonnes,ct/100t,"Carat per 100 tonnes is a derived unit of density, defined by mass in carats divided by mass in 100 t.","CPHT|carat/100 tonnes|ct_100t",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/CARAT-PER-STONE,carat per stone,ct/st{UK},"Carat per stone is a derived unit of density, defined by mass in carats divided by mass in stones.","carat/stone|carats per stone|carats/stone",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/CARAT-PER-TON_M,carat per tonne,ct/t,"Carat per tonne is a derived unit of density, defined by mass in carats divided by mass in tonnes.","CARAT/T|Metric Carats Per Metric Tonne|carat/tonne|ct_t",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/DEG_C-PER-GigaPA,degrees Celsius per gigapascal,°C/GPa,"Degrees Celsius per gigapascal is a measure of geothermal gradient, expressed as temperature in degrees Celsius (°C) divided by pressure in gigapascal (GPa).",°C_GPa,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/DEG_C-PER-KiloBAR,degrees Celsius per kilobar,°C/kbar,"Degrees Celsius per kilobar is a measure of geothermal gradient, expressed as temperature in degrees Celsius (°C) divided by pressure in kilobars (kbar).",°C_kbar,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/DEG_C-PER-KiloM,degrees Celsius per kilometre,°C/km,"Degrees Celsius per kilometre is a measure of geothermal gradient, expressed as temperature in degrees Celsius (°C) divided by depth in kilometres (km). Use of degree Celsius per kilobar (or per gigapascal) is preferred, as the conversion from pressure to kilometre (depth) requires the rock density to be known.",°C_km,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/DELTA-DEGREE-TWO-THETA,delta degrees 2 theta,Δ°2θ,"∆ °2θ is the variation in angle between incident and reflected X-rays during X-Ray diffraction (XRD) analysis. XRD plots provide information on the angles and intensities of refracted beams that allow scientists to construct a 3D model of the crystalline structure of minerals (e.g. illite). The focus of an XRD plot is the main peak. The width of the peak at one half of its height is measured and this angle (recorded with units of ∆ °2θ), can be plotted on a chart with metamorphic zones and facies. More specifically, θ is the angle between incident beam and the crystallographic reflecting plane, and is also equal to the angle between reflected beam and the crystallographic plane; 2θ is the angle between transmitted beam and reflected beam.",,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/DWT-PER-TON_LONG,penny weight per long ton,dwt/ton,A measure of concentration. The amount of penny weight of a material of interest within the mass of one long ton of total material.,"DWT/TL|Penny weight Per Long Imperial Ton|Pennyweight Per Long Imperial Ton|Pennyweight Per Long Ton|dwt/lt|dwt_ton",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/DWT-PER-TON_SHORT,penny weight per short ton,dwt/st,A measure of concentration. The amount of penny weight of a material of interest within the mass of one short ton of total material.,"DWT/TS|Penny weight Per Short Imperial Ton|Pennyweight Per Short Imperial Ton|Pennyweight Per Short Ton|dwt/ton{short}|dwt_st",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/DWT-PER-YD3,penny weight per cubic yard,dwt/yd³,A measure of density expressed as penny weight divided by cubic yards.,"DWT/YD³|Penny weight per cubic imperial yard|Pennyweight per cubic imperial yard|dwt_yd³",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/FOZT,fine ounce,f oz{troy},"A fine ounce is a troy ounce of pure gold content in a gold bar, computed as fineness multiplied by gross weight.",OZ-FN,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/FT3-PER-TON_SHORT,cubic feet per short ton,ft³/ton{short},A measure of concentration. The number of cubic feet of a fluid contained within 1 st of host material.,ft³_ton{short},,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/GM-PER-TON_SHORT,gram per short ton,g/ton{short},A measure of concentration. The number of grams of a material of interest within the mass of one short ton of total material.,"G/T|g_ton{short}",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/GigaL,gigalitre,Gl,"The gigalitre (Gl) is a multiple of the unit litre (l), a non-International System of Units (SI) metric system unit of volume, equivalent to one billion or 10⁹ litres. Also defined as 1 000 000 000-fold of the unit litre.",Gl,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/GigaYR,billions of years,Ga,"The number of years divided by one billion. Commonly used in disciplines that describe events over long periods, such as astronomy and geology.","Giga-anni|Gyr",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/KiloCARAT,thousand carats,kct,"A multiple of the unit carat (ct). Equal to 1000 carats or 10³ carats, and with a mass of 200 g.",,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/KiloFT2,thousand cubic feet,kft3,"Thousand cubic feet is a unit of volume, used in the US and the UK. It is defined as the volume of a cube with sides of 1000 ft in length.",,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/KiloGM-PER-TON_M,kilogram per tonne,kg/t,A measure of concentration. The number of kilograms of a material of interest within the mass of 1 t of total material.,"KG/T|kg_t",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/KiloM2,square kilometre,km²,A unit of area equal to that of a square of sides 1 km.,"KM2|square kilometer",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/KiloM3,thousand cubic metres,TCM,"Thousand cubic metres is a unit of volume, defined as the volume of a cube with sides of 1000 m in length.",thousand cubic meters,,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/KiloYR,thousands of years,Ka,"The number of years divided by 1000. Commonly used in disciplines that describe events over long periods, such as astronomy and geology.","Kilo-anni|Kyr",,,,https://linked.data.gov.au/def/uom-geoscience
https://linked.data.gov.au/def/uom-geoscience/LAMBDA,longitude degree,λ,"Longitude degrees are the units of measurement for the angular distance of a place east or west of the International Reference Meridian (IRM, or prime meridian), a specially designated imaginary north–south line that passes through both geographic poles and Greenwich, London. The prime meridian defines 0° longitude. Longitude is measured in degrees, minutes and seconds or in decimal degrees, and corresponds to the amount of arc created by drawing first a line from Earth’s centre to the intersection of the Equator and the prime meridian and then another line from Earth’s centre to any point elsewhere on the Equator. Longitude is measured 180° both east and west of the prime meridian. Longitude angles are usually denoted by the Greek lowercase letter lambda (λ), One degree of latitude covers about 111 km (69 mi) and can be further divided into 60 minutes and 60 seconds. The distance per degree of longitude at the Equator is about 111.32 km (69.18 mi) and at the poles, 0.",lambda,,,,https://linked.data.gov.au/def/uom-geoscience
